timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
16902675,16801144,0.00011669228,0.0027193967,0.0020131313,67240471,0,0.14783515,0.20314468,0.00065377884,0.005883227,0.020414341,0.0066200723,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
16912909,16811248,0.00012843718,0.0026649875,0.0024202606,67240471,0,0.14783517,0.20280337,0.0030046268,0.005883227,0.020414341,0.007119758,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
17104733,17003222,0.00014503402,0.0026011795,0.0018423987,67240471,0,0.14177398,0.20179182,0.0013147764,0.016152501,0.022957338,0.015993662,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
17306860,17205299,9.271803e-05,0.0013416905,0.0022946196,67240471,0,0.13901368,0.20046571,0.0043426184,0.011186791,0.02642121,0.002937174,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
17508903,17407377,8.123303e-05,0.0012679411,0.0016599451,67240471,0,0.1339398,0.19916543,0.0025109837,0.01426439,0.024501039,0.001540055,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
17700981,17599350,0.00018637626,0.0032299543,0.0031878918,67240471,0,0.12938449,0.19789018,0.0012963269,0.0072383136,0.022826912,0.017471004,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
17903201,17801428,9.218662e-05,0.0018277344,0.0023159888,67240471,0,0.12727824,0.1966392,0.0019427208,0.033698715,0.026446145,0.0029929632,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
18105059,18003506,9.719559e-05,0.0017022169,0.0025276209,67240471,0,0.12335149,0.19541168,0.00093310146,0.010108534,0.029179066,0.0017967492,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
18307129,18205583,7.8601886e-05,0.001410244,0.0013836224,67240471,0,0.12152361,0.19420694,0.00016552553,0.019950107,0.028289784,0.0112664895,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
18509213,18407661,0.00011289417,0.0012593319,0.0007687811,67240471,0,0.11809315,0.19302425,0.0014808899,0.025615444,0.031072602,0.0064558536,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
18701496,18599634,5.170767e-05,0.00091005093,0.0014238737,67240471,0,0.11495521,0.1918682,0.0009241013,0.018308392,0.029438239,0.011162977,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
18903226,18801712,7.450319e-05,0.0009085196,0.0015792579,67240471,0,0.11347475,0.19072771,0.00016408083,0.016698124,0.02866016,0.0030266545,0.0,0.0,0.0,0.0,2490402,2490402,3997730,458770,0,0,895,2,1,2,0,3,0,0,0,0,0,0,0
