timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
76599022,76598638,3932170,-0.26839,0.059615623,-9.915108,28.133415,0,0,0,0,10
77595842,77595459,3932170,-0.2078167,-0.079008654,-9.891166,28.133415,0,0,0,0,10
78597660,78597276,3932170,-0.19776106,0.13072342,-9.846394,28.476131,0,0,0,0,10
79596980,79596596,3932170,-0.06368577,0.031364042,-10.067379,28.231335,0,0,0,0,10
80598798,80598413,3932170,-0.031603463,0.21906945,-10.064506,28.329254,0,0,0,0,10
81595619,81595235,3932170,0.00023942017,-0.033518825,-9.866745,28.133415,0,0,0,0,10
82597437,82597052,3932170,-0.2006341,0.29807812,-9.954372,28.427172,0,0,0,0,10
83599257,83598870,3932170,-0.06751649,0.18555063,-9.993876,28.084455,0,0,0,0,10
84596053,84595692,3932170,-0.415394,-0.035673607,-9.791806,28.231335,0,0,0,0,10
85595376,85595012,3932170,-0.26503813,0.048602294,-10.2036085,28.133415,0,0,0,0,10
86597189,86596830,3932170,-0.25187004,-0.06416461,-9.941683,28.231335,0,0,0,0,10
87599014,87598648,3932170,-0.1862689,0.08499416,-9.754935,28.476131,0,0,0,0,10
88595830,88595470,3932170,-0.14317326,-0.035434186,-10.125558,28.231335,0,0,0,0,10
89597651,89597289,3932170,-0.0057460843,0.28921956,-10.106404,28.231335,0,0,0,0,10
90596972,90596610,3932170,-0.16759412,0.20326772,-9.908883,28.280294,0,0,0,0,10
91596293,91595932,3932170,-0.24636336,-0.22481555,-10.085575,28.329254,0,0,0,0,10
92595610,92595251,3932170,-0.34835637,0.048602294,-9.778877,28.231335,0,0,0,0,10
93597430,93597070,3932170,-0.24205379,-0.06919243,-10.052296,28.231335,0,0,0,0,10
94599255,94598889,3932170,-0.38714242,0.20566192,-9.940486,28.427172,0,0,0,0,10
95596072,95595712,3932170,-0.28754362,0.099598795,-10.246944,28.231335,0,0,0,0,10
96597893,96597531,3932170,-0.22601265,-0.37780502,-9.890448,28.280294,0,0,0,0,10
97597213,97596852,3932170,-0.4106056,0.121625446,-9.887574,28.329254,0,0,0,0,10
98596535,98596174,3932170,-0.32154128,0.30454245,-10.1667385,28.427172,0,0,0,0,10
99595855,99595495,3932170,-0.34620157,-0.37181953,-10.02141,28.329254,0,0,0,0,10
100597677,100597315,3932170,-0.29041666,0.04022259,-9.989807,28.329254,0,0,0,0,10
101599495,101599135,3932170,-0.31507695,0.030885203,-10.1427965,28.280294,0,0,0,0,10
102596317,102595959,3932170,-0.25617957,-0.008619126,-9.935698,28.476131,0,0,0,0,10
103598139,103597779,3932170,-0.30669725,-0.017717093,-9.943838,28.231335,0,0,0,0,10
104597463,104597101,3932170,-0.35913026,0.08044518,-9.831071,28.476131,0,0,0,0,10
105594285,105593925,3932170,-0.38115692,0.12497733,-9.904813,28.231335,0,0,0,0,10
106596108,106595745,3932170,-0.4460398,0.23199815,-10.036733,28.476131,0,0,0,0,10
107597925,107597565,3932170,-0.34979287,-0.019871874,-9.82341,28.427172,0,0,0,0,10
108594751,108594390,3932170,-0.32369608,0.09289502,-10.003693,28.476131,0,0,0,0,10
109596571,109596210,3932170,-0.40270475,0.3181894,-10.297222,28.329254,0,0,0,0,10
110595893,110595533,3932170,-0.3665523,-0.54922986,-9.973287,28.476131,0,0,0,0,10
111597717,111597354,3932170,-0.35314476,0.17118542,-9.863153,28.329254,0,0,0,0,10
112594538,112594179,3932170,-0.3821146,-0.0074220253,-10.052056,28.329254,0,0,0,0,10
113596361,113596000,3932170,-0.30957028,0.10103531,-10.154288,28.329254,0,0,0,0,10
114598183,114597821,3932170,-0.19680338,-0.28562826,-10.149979,28.427172,0,0,0,0,10
115597504,115597144,3932170,-0.3701436,0.06607997,-9.896912,28.280294,0,0,0,0,10
116596827,116596468,3932170,-0.4381389,0.18100165,-9.734824,28.329254,0,0,0,0,10
117596151,117595791,3932170,-0.38833952,-0.16711529,-10.115502,28.476131,0,0,0,0,10
118597974,118597613,3932170,-0.3536236,-0.12737153,-9.919896,28.427172,0,0,0,0,10
119594800,119594438,3932170,-0.29951462,-0.015083471,-9.987652,28.427172,0,0,0,0,10
120596621,120596260,3932170,-0.35817257,0.21691468,-9.865068,28.427172,0,0,0,0,10
121598443,121598082,3932170,-0.0028730421,0.035194766,-9.730275,28.231335,0,0,0,0,10
122597767,122597406,3932170,-0.11444284,-0.2231396,-9.9744835,28.280294,0,0,0,0,10
123597091,123596730,3932170,-0.2873042,0.21260512,-9.884941,28.67197,0,0,0,0,10
124596415,124596054,3932170,-0.256419,0.47070006,-10.034339,28.476131,0,0,0,0,10
125598238,125597877,3932170,-0.74483615,0.85856074,-4.593276,28.525091,0,0,0,0,10
126595065,126594703,3932170,-2.3439236,-2.4538174,15.135904,28.427172,0,0,0,0,10
127596910,127596525,3932170,0.2006341,-1.2356476,4.6066837,28.476131,0,0,0,0,10
128598731,128598348,3932170,3.0533254,-1.3223176,-28.038017,28.427172,0,0,0,0,10
129598062,129597673,3932170,1.1860875,0.5509058,4.569334,28.476131,0,0,0,0,10
130594885,130594499,3932170,-8.626548,-2.4375367,-15.309005,28.329254,0,0,0,0,10
131596706,131596323,3932170,4.400782,4.225766,-25.492264,28.525091,0,0,0,0,10
132598533,132598146,3932170,-7.5007944,-0.34476504,-27.700914,28.476131,0,0,0,0,10
133595357,133594973,3932170,-3.7136464,-2.212003,3.5764585,28.329254,0,0,0,0,10
134597183,134596796,3932170,-3.425624,-3.2834082,-14.571351,28.62301,0,0,0,0,10
135596510,135596121,3932170,0.014604631,-1.7187974,-20.05886,28.525091,0,0,0,0,10
136598329,136597945,3932170,-4.5877695,-2.6654649,-15.83094,28.525091,0,0,0,0,10
137595159,137594772,3932170,3.3564315,-0.042616792,-11.122743,28.427172,0,0,0,0,10
138596980,138596596,3932170,-1.0972626,-3.090675,-3.3135753,28.62301,0,0,0,0,10
139598807,139598420,3932170,-2.244564,-0.1922544,3.7057455,28.427172,0,0,0,0,10
140595631,140595248,3932170,2.984133,1.8052281,-16.708416,28.525091,0,0,0,0,10
141597465,141597073,3932170,-1.4022839,5.1805735,-4.194402,28.476131,0,0,0,0,10
142596785,142596398,3932170,-0.5195418,-4.6955085,-10.222523,28.67197,0,0,0,0,10
143598607,143598223,3932170,-3.6602557,7.2194757,-2.8898015,28.476131,0,0,0,0,10
144595437,144595050,3932170,-4.8954244,-2.8996177,-2.0039468,28.476131,0,0,0,0,10
145597260,145596875,3932170,0.85185695,0.3679888,-20.112013,28.329254,0,0,0,0,10
146599084,146598700,3932170,-1.839944,1.8784907,-9.360611,28.62301,0,0,0,0,10
147595913,147595528,3932170,3.2094274,0.96893346,-6.6961036,28.427172,0,0,0,0,10
148597739,148597353,3932170,-0.6244078,0.8626309,-10.872788,28.329254,0,0,0,0,10
149597071,149596680,3932170,-4.035427,-1.3802572,-8.550173,28.525091,0,0,0,0,10
150598887,150598505,3932170,-1.4152126,-1.1592724,-8.780496,28.427172,0,0,0,0,10
151595719,151595334,3932170,-0.93804824,-0.55353945,-8.255687,28.427172,0,0,0,0,10
152597543,152597159,3932170,-1.8938136,-0.69838864,-10.319967,28.525091,0,0,0,0,10
153596868,153596486,3932170,-0.8532935,-0.085233584,-11.15315,28.329254,0,0,0,0,10
154596197,154595814,3932170,-0.26862943,0.2952051,-10.354444,28.427172,0,0,0,0,10
155595526,155595141,3932170,-0.70221937,0.4984728,-10.576865,28.67197,0,0,0,0,10
156597351,156596967,3932170,0.12330139,0.18962078,-9.436028,28.525091,0,0,0,0,10
157599176,157598793,3932170,-0.28323406,0.15610196,-10.253169,28.62301,0,0,0,0,10
158596008,158595622,3932170,-0.8085219,0.121146604,-9.987652,28.76989,0,0,0,0,10
159597831,159597448,3932170,-0.35936967,0.0533907,-10.061394,28.525091,0,0,0,0,10
160597160,160596776,3932170,-0.14508863,0.10534488,-10.026198,28.525091,0,0,0,0,10
161596488,161596104,3932170,-0.30358478,-0.060573302,-10.011354,28.67197,0,0,0,0,10
162595818,162595432,3932170,-0.20087352,0.142455,-9.978075,28.427172,0,0,0,0,10
163597643,163597259,3932170,-0.28898016,-0.1292869,-10.056605,28.427172,0,0,0,0,10
164599469,164599085,3932170,-0.20111294,0.13192052,-9.980948,28.329254,0,0,0,0,10
165596300,165595915,3932170,-0.19680338,-0.53606176,-9.940725,28.525091,0,0,0,0,10
166598129,166597742,3932170,-0.23008278,-0.115879364,-10.005369,28.329254,0,0,0,0,10
167597455,167597071,3932170,-0.1637634,-0.17717093,-10.048465,28.62301,0,0,0,0,10
168596784,168596399,3932170,-0.17788918,-0.073502,-9.870815,28.476131,0,0,0,0,10
169596113,169595728,3932170,-0.25426424,0.19273324,-9.689095,28.476131,0,0,0,0,10
170597941,170597556,3932170,-0.27030537,-0.15634137,-10.022128,28.427172,0,0,0,0,10
171599768,171599383,3932170,-0.20159179,-0.08619126,-10.032184,28.476131,0,0,0,0,10
172596597,172596216,3932170,-0.27317843,-0.049320556,-10.043437,28.525091,0,0,0,0,10
173595926,173595543,3932170,-0.22218192,-0.18124107,-9.9984255,28.476131,0,0,0,0,10
174597755,174597371,3932170,-0.1769315,-0.118752405,-9.985497,28.67197,0,0,0,0,10
175594589,175594202,3932170,-0.25210944,-0.1673547,-10.001538,28.67197,0,0,0,0,10
176596415,176596030,3932170,-0.2552219,-0.18531121,-9.995553,28.67197,0,0,0,0,10
177598241,177597858,3932170,-0.21452047,-0.16448165,-9.974244,28.525091,0,0,0,0,10
178597575,178597188,3932170,-0.24899697,-0.26168624,-9.875124,28.81885,0,0,0,0,10
179596901,179596517,3932170,-0.24492684,-0.26264393,-9.975202,28.67197,0,0,0,0,10
180596235,180595848,3932170,-0.15418659,-0.29352912,-9.909841,28.67197,0,0,0,0,10
181598060,181597676,3932170,-0.24851814,-0.24851814,-10.008242,28.67197,0,0,0,0,10
182594890,182594508,3932170,-0.21404164,-0.20470425,-9.986934,28.525091,0,0,0,0,10
183596724,183596336,3932170,-0.19800048,-0.19584571,-9.946712,28.76989,0,0,0,0,10
184598548,184598165,3932170,-0.19057846,-0.15107413,-9.9594,28.67197,0,0,0,0,10
185597882,185597496,3932170,-0.2552219,-0.18004397,-9.9376135,28.476131,0,0,0,0,10
186597211,186596826,3932170,-0.27389666,-0.13503298,-9.98023,28.67197,0,0,0,0,10
187596542,187596157,3932170,-0.199437,-0.20326772,-9.9965105,28.525091,0,0,0,0,10
188598371,188597986,3932170,-0.22505496,-0.17836803,-9.975202,28.525091,0,0,0,0,10
189595207,189594819,3932170,-0.22840685,-0.21452047,-9.93067,28.81885,0,0,0,0,10
